date,realtime_end,realtime_start,value
2001-08-03,2019-09-15,2019-09-15,1994.45
2001-08-06,2019-09-15,2019-09-15,2000.63
2001-08-07,2019-09-15,2019-09-15,2007.85
2001-08-08,2019-09-15,2019-09-15,2013.48
2001-08-09,2019-09-15,2019-09-15,2017.11
2001-08-10,2019-09-15,2019-09-15,2036.45
2001-08-13,2019-09-15,2019-09-15,2035.41
2001-08-14,2019-09-15,2019-09-15,2048.0
2001-08-15,2019-09-15,2019-09-15,2064.49
2001-08-16,2019-09-15,2019-09-15,2070.27
2001-08-17,2019-09-15,2019-09-15,2074.73
2001-08-20,2019-09-15,2019-09-15,2085.93
2001-08-21,2019-09-15,2019-09-15,2101.02
2001-08-22,2019-09-15,2019-09-15,2101.88
2001-08-23,2019-09-15,2019-09-15,2102.62
2001-08-24,2019-09-15,2019-09-15,2086.35
2001-08-27,2019-09-15,2019-09-15,2092.39
2001-08-28,2019-09-15,2019-09-15,2085.49
2001-08-29,2019-09-15,2019-09-15,2068.94
2001-08-30,2019-09-15,2019-09-15,2048.45
2001-08-31,2019-09-15,2019-09-15,2044.0
2001-09-03,2019-09-15,2019-09-15,
2001-09-04,2019-09-15,2019-09-15,2039.87
2001-09-05,2019-09-15,2019-09-15,2035.65
2001-09-06,2019-09-15,2019-09-15,2012.99
2001-09-07,2019-09-15,2019-09-15,1994.17
2001-09-10,2019-09-15,2019-09-15,1989.04
2001-09-11,2019-09-15,2019-09-15,
2001-09-12,2019-09-15,2019-09-15,
2001-09-13,2019-09-15,2019-09-15,
2001-09-14,2019-09-15,2019-09-15,
2001-09-17,2019-09-15,2019-09-15,1918.69
2001-09-18,2019-09-15,2019-09-15,1937.55
2001-09-19,2019-09-15,2019-09-15,1916.41
2001-09-20,2019-09-15,2019-09-15,1873.04
2001-09-21,2019-09-15,2019-09-15,1842.89
2001-09-24,2019-09-15,2019-09-15,1859.07
2001-09-25,2019-09-15,2019-09-15,1885.06
2001-09-26,2019-09-15,2019-09-15,1910.54
2001-09-27,2019-09-15,2019-09-15,1927.7
2001-09-28,2019-09-15,2019-09-15,1958.02
2001-10-01,2019-09-15,2019-09-15,1957.05
2001-10-02,2019-09-15,2019-09-15,1943.18
2001-10-03,2019-09-15,2019-09-15,1910.28
2001-10-04,2019-09-15,2019-09-15,1936.38
2001-10-05,2019-09-15,2019-09-15,1927.68
2001-10-08,2019-09-15,2019-09-15,1929.58
2001-10-09,2019-09-15,2019-09-15,1935.64
2001-10-10,2019-09-15,2019-09-15,1946.8
2001-10-11,2019-09-15,2019-09-15,1967.25
2001-10-12,2019-09-15,2019-09-15,1961.34
2001-10-15,2019-09-15,2019-09-15,1974.11
2001-10-16,2019-09-15,2019-09-15,1951.75
2001-10-17,2019-09-15,2019-09-15,1939.75
2001-10-18,2019-09-15,2019-09-15,1923.11
2001-10-19,2019-09-15,2019-09-15,1908.25
2001-10-22,2019-09-15,2019-09-15,1881.06
2001-10-23,2019-09-15,2019-09-15,1880.76
2001-10-24,2019-09-15,2019-09-15,1860.73
2001-10-25,2019-09-15,2019-09-15,1866.94
2001-10-26,2019-09-15,2019-09-15,1866.47
2001-10-29,2019-09-15,2019-09-15,1875.72
2001-10-30,2019-09-15,2019-09-15,1872.38
2001-10-31,2019-09-15,2019-09-15,1888.33
2001-11-01,2019-09-15,2019-09-15,1918.88
2001-11-02,2019-09-15,2019-09-15,1901.72
2001-11-05,2019-09-15,2019-09-15,1904.39
2001-11-06,2019-09-15,2019-09-15,1931.39
2001-11-07,2019-09-15,2019-09-15,1925.51
2001-11-08,2019-09-15,2019-09-15,1934.08
2001-11-09,2019-09-15,2019-09-15,1924.29
2001-11-12,2019-09-15,2019-09-15,1932.12
2001-11-13,2019-09-15,2019-09-15,1952.92
2001-11-14,2019-09-15,2019-09-15,1965.42
2001-11-15,2019-09-15,2019-09-15,1985.34
2001-11-16,2019-09-15,2019-09-15,1986.35
2001-11-19,2019-09-15,2019-09-15,1989.82
2001-11-20,2019-09-15,2019-09-15,1980.21
2001-11-21,2019-09-15,2019-09-15,1987.79
2001-11-22,2019-09-15,2019-09-15,
2001-11-23,2019-09-15,2019-09-15,1998.08
2001-11-26,2019-09-15,2019-09-15,1993.15
2001-11-27,2019-09-15,2019-09-15,1988.76
2001-11-28,2019-09-15,2019-09-15,1992.13
2001-11-29,2019-09-15,2019-09-15,2003.79
2001-11-30,2019-09-15,2019-09-15,2002.31
2001-12-03,2019-09-15,2019-09-15,1990.86
2001-12-04,2019-09-15,2019-09-15,2016.7
2001-12-05,2019-09-15,2019-09-15,2031.58
2001-12-06,2019-09-15,2019-09-15,2044.69
2001-12-07,2019-09-15,2019-09-15,2048.25
2001-12-10,2019-09-15,2019-09-15,2033.23
2001-12-11,2019-09-15,2019-09-15,2042.34
2001-12-12,2019-09-15,2019-09-15,2028.11
2001-12-13,2019-09-15,2019-09-15,2011.19
2001-12-14,2019-09-15,2019-09-15,2023.52
2001-12-17,2019-09-15,2019-09-15,2033.72
2001-12-18,2019-09-15,2019-09-15,2038.54
2001-12-19,2019-09-15,2019-09-15,2027.69
2001-12-20,2019-09-15,2019-09-15,2018.63
2001-12-21,2019-09-15,2019-09-15,2030.24
2001-12-24,2019-09-15,2019-09-15,2037.91
2001-12-25,2019-09-15,2019-09-15,
2001-12-26,2019-09-15,2019-09-15,2046.55
2001-12-27,2019-09-15,2019-09-15,2049.31
2001-12-28,2019-09-15,2019-09-15,2057.78
2001-12-31,2019-09-15,2019-09-15,2053.5
2002-01-01,2019-09-15,2019-09-15,
2002-01-02,2019-09-15,2019-09-15,2054.69
2002-01-03,2019-09-15,2019-09-15,2070.84
2002-01-04,2019-09-15,2019-09-15,2065.04
2002-01-07,2019-09-15,2019-09-15,2058.56
2002-01-08,2019-09-15,2019-09-15,2059.05
2002-01-09,2019-09-15,2019-09-15,2053.66
2002-01-10,2019-09-15,2019-09-15,2050.45
2002-01-11,2019-09-15,2019-09-15,2047.93
2002-01-14,2019-09-15,2019-09-15,2068.76
2002-01-15,2019-09-15,2019-09-15,2058.87
2002-01-16,2019-09-15,2019-09-15,2049.97
2002-01-17,2019-09-15,2019-09-15,2058.07
2002-01-18,2019-09-15,2019-09-15,2043.58
2002-01-21,2019-09-15,2019-09-15,
2002-01-22,2019-09-15,2019-09-15,2046.12
2002-01-23,2019-09-15,2019-09-15,2045.03
2002-01-24,2019-09-15,2019-09-15,2040.82
2002-01-25,2019-09-15,2019-09-15,2038.74
2002-01-28,2019-09-15,2019-09-15,2039.41
2002-01-29,2019-09-15,2019-09-15,2033.86
2002-01-30,2019-09-15,2019-09-15,2045.84
2002-01-31,2019-09-15,2019-09-15,2045.45
2002-02-01,2019-09-15,2019-09-15,2048.52
2002-02-04,2019-09-15,2019-09-15,2052.84
2002-02-05,2019-09-15,2019-09-15,2049.52
2002-02-06,2019-09-15,2019-09-15,2041.69
2002-02-07,2019-09-15,2019-09-15,2036.42
2002-02-08,2019-09-15,2019-09-15,2041.15
2002-02-11,2019-09-15,2019-09-15,2058.5
2002-02-12,2019-09-15,2019-09-15,2052.36
2002-02-13,2019-09-15,2019-09-15,2062.34
2002-02-14,2019-09-15,2019-09-15,2065.7
2002-02-15,2019-09-15,2019-09-15,2076.77
2002-02-18,2019-09-15,2019-09-15,
2002-02-19,2019-09-15,2019-09-15,2069.19
2002-02-20,2019-09-15,2019-09-15,2088.12
2002-02-21,2019-09-15,2019-09-15,2065.8
2002-02-22,2019-09-15,2019-09-15,2092.49
2002-02-25,2019-09-15,2019-09-15,2094.31
2002-02-26,2019-09-15,2019-09-15,2096.41
2002-02-27,2019-09-15,2019-09-15,2095.25
2002-02-28,2019-09-15,2019-09-15,2090.27
2002-03-01,2019-09-15,2019-09-15,2111.99
2002-03-04,2019-09-15,2019-09-15,2138.33
2002-03-05,2019-09-15,2019-09-15,2173.59
2002-03-06,2019-09-15,2019-09-15,2185.58
2002-03-07,2019-09-15,2019-09-15,2183.54
2002-03-08,2019-09-15,2019-09-15,2184.03
2002-03-11,2019-09-15,2019-09-15,2168.5
2002-03-12,2019-09-15,2019-09-15,2165.96
2002-03-13,2019-09-15,2019-09-15,2165.52
2002-03-14,2019-09-15,2019-09-15,2190.02
2002-03-15,2019-09-15,2019-09-15,2196.75
2002-03-18,2019-09-15,2019-09-15,2202.76
2002-03-19,2019-09-15,2019-09-15,2207.16
2002-03-20,2019-09-15,2019-09-15,2201.25
2002-03-21,2019-09-15,2019-09-15,2219.72
2002-03-22,2019-09-15,2019-09-15,2218.28
2002-03-25,2019-09-15,2019-09-15,2208.16
2002-03-26,2019-09-15,2019-09-15,2222.34
2002-03-27,2019-09-15,2019-09-15,2232.26
2002-03-28,2019-09-15,2019-09-15,2225.33
2002-03-29,2019-09-15,2019-09-15,
2002-04-01,2019-09-15,2019-09-15,2230.44
2002-04-02,2019-09-15,2019-09-15,2234.83
2002-04-03,2019-09-15,2019-09-15,2230.09
2002-04-04,2019-09-15,2019-09-15,2239.86
2002-04-05,2019-09-15,2019-09-15,2257.26
2002-04-08,2019-09-15,2019-09-15,2278.83
2002-04-09,2019-09-15,2019-09-15,2298.56
2002-04-10,2019-09-15,2019-09-15,2325.8
2002-04-11,2019-09-15,2019-09-15,2313.02
2002-04-12,2019-09-15,2019-09-15,2347.45
2002-04-15,2019-09-15,2019-09-15,2322.0
2002-04-16,2019-09-15,2019-09-15,2296.85
2002-04-17,2019-09-15,2019-09-15,2265.18
2002-04-18,2019-09-15,2019-09-15,2270.07
2002-04-19,2019-09-15,2019-09-15,2251.85
2002-04-22,2019-09-15,2019-09-15,2227.29
2002-04-23,2019-09-15,2019-09-15,2195.15
2002-04-24,2019-09-15,2019-09-15,2207.72
2002-04-25,2019-09-15,2019-09-15,2217.27
2002-04-26,2019-09-15,2019-09-15,2208.26
2002-04-29,2019-09-15,2019-09-15,2208.56
2002-04-30,2019-09-15,2019-09-15,2237.74
2002-05-01,2019-09-15,2019-09-15,2256.79
2002-05-02,2019-09-15,2019-09-15,2279.35
2002-05-03,2019-09-15,2019-09-15,2277.0
2002-05-06,2019-09-15,2019-09-15,2256.48
2002-05-07,2019-09-15,2019-09-15,2246.08
2002-05-08,2019-09-15,2019-09-15,2238.0
2002-05-09,2019-09-15,2019-09-15,2211.71
2002-05-10,2019-09-15,2019-09-15,2194.22
2002-05-13,2019-09-15,2019-09-15,2202.4
2002-05-14,2019-09-15,2019-09-15,2211.54
2002-05-15,2019-09-15,2019-09-15,2227.04
2002-05-16,2019-09-15,2019-09-15,2214.66
2002-05-17,2019-09-15,2019-09-15,2223.94
2002-05-20,2019-09-15,2019-09-15,2216.6
2002-05-21,2019-09-15,2019-09-15,2201.73
2002-05-22,2019-09-15,2019-09-15,2201.23
2002-05-23,2019-09-15,2019-09-15,2241.81
2002-05-24,2019-09-15,2019-09-15,2239.23
2002-05-27,2019-09-15,2019-09-15,
2002-05-28,2019-09-15,2019-09-15,2254.98
2002-05-29,2019-09-15,2019-09-15,2275.35
2002-05-30,2019-09-15,2019-09-15,2274.78
2002-05-31,2019-09-15,2019-09-15,2267.65
2002-06-03,2019-09-15,2019-09-15,2264.81
2002-06-04,2019-09-15,2019-09-15,2274.38
2002-06-05,2019-09-15,2019-09-15,2272.12
2002-06-06,2019-09-15,2019-09-15,2262.61
2002-06-07,2019-09-15,2019-09-15,2258.63
2002-06-10,2019-09-15,2019-09-15,2266.21
2002-06-11,2019-09-15,2019-09-15,2268.5
2002-06-12,2019-09-15,2019-09-15,2272.72
2002-06-13,2019-09-15,2019-09-15,2272.64
2002-06-14,2019-09-15,2019-09-15,2267.13
2002-06-17,2019-09-15,2019-09-15,2282.31
2002-06-18,2019-09-15,2019-09-15,2270.45
2002-06-19,2019-09-15,2019-09-15,2269.8
2002-06-20,2019-09-15,2019-09-15,2279.08
2002-06-21,2019-09-15,2019-09-15,2300.1
2002-06-24,2019-09-15,2019-09-15,2293.74
2002-06-25,2019-09-15,2019-09-15,2312.5
2002-06-26,2019-09-15,2019-09-15,2300.21
2002-06-27,2019-09-15,2019-09-15,2307.05
2002-06-28,2019-09-15,2019-09-15,2327.88
2002-07-01,2019-09-15,2019-09-15,2304.78
2002-07-02,2019-09-15,2019-09-15,2278.82
2002-07-03,2019-09-15,2019-09-15,2250.04
2002-07-04,2019-09-15,2019-09-15,
2002-07-05,2019-09-15,2019-09-15,2269.18
2002-07-08,2019-09-15,2019-09-15,2242.09
2002-07-09,2019-09-15,2019-09-15,2229.76
2002-07-10,2019-09-15,2019-09-15,2199.01
2002-07-11,2019-09-15,2019-09-15,2156.24
2002-07-12,2019-09-15,2019-09-15,2144.71
2002-07-15,2019-09-15,2019-09-15,2129.01
2002-07-16,2019-09-15,2019-09-15,2150.79
2002-07-17,2019-09-15,2019-09-15,2129.85
2002-07-18,2019-09-15,2019-09-15,2075.24
2002-07-19,2019-09-15,2019-09-15,2039.08
2002-07-22,2019-09-15,2019-09-15,2001.1
2002-07-23,2019-09-15,2019-09-15,1940.82
2002-07-24,2019-09-15,2019-09-15,1947.17
2002-07-25,2019-09-15,2019-09-15,1993.86
2002-07-26,2019-09-15,2019-09-15,2064.23
2002-07-29,2019-09-15,2019-09-15,2165.8
2002-07-30,2019-09-15,2019-09-15,2194.24
2002-07-31,2019-09-15,2019-09-15,2201.84
2002-08-01,2019-09-15,2019-09-15,2159.5
2002-08-02,2019-09-15,2019-09-15,2118.59
2002-08-05,2019-09-15,2019-09-15,2084.27
2002-08-06,2019-09-15,2019-09-15,2093.66
2002-08-07,2019-09-15,2019-09-15,2126.99
2002-08-08,2019-09-15,2019-09-15,2125.07
2002-08-09,2019-09-15,2019-09-15,2102.96
2002-08-12,2019-09-15,2019-09-15,2128.19
2002-08-13,2019-09-15,2019-09-15,2099.17
2002-08-14,2019-09-15,2019-09-15,2119.47
2002-08-15,2019-09-15,2019-09-15,2127.02
2002-08-16,2019-09-15,2019-09-15,2159.04
2002-08-19,2019-09-15,2019-09-15,2142.07
2002-08-20,2019-09-15,2019-09-15,2139.98
2002-08-21,2019-09-15,2019-09-15,2159.42
2002-08-22,2019-09-15,2019-09-15,2157.86
2002-08-23,2019-09-15,2019-09-15,2162.48
2002-08-26,2019-09-15,2019-09-15,2184.93
2002-08-27,2019-09-15,2019-09-15,2184.3
2002-08-28,2019-09-15,2019-09-15,2198.63
2002-08-29,2019-09-15,2019-09-15,2193.68
2002-08-30,2019-09-15,2019-09-15,2203.74
2002-09-02,2019-09-15,2019-09-15,
2002-09-03,2019-09-15,2019-09-15,2181.03
2002-09-04,2019-09-15,2019-09-15,2189.04
2002-09-05,2019-09-15,2019-09-15,2177.39
2002-09-06,2019-09-15,2019-09-15,2188.93
2002-09-09,2019-09-15,2019-09-15,2184.4
2002-09-10,2019-09-15,2019-09-15,2183.5
2002-09-11,2019-09-15,2019-09-15,2182.83
2002-09-12,2019-09-15,2019-09-15,2171.02
2002-09-13,2019-09-15,2019-09-15,2184.97
2002-09-16,2019-09-15,2019-09-15,2174.73
2002-09-17,2019-09-15,2019-09-15,2164.79
2002-09-18,2019-09-15,2019-09-15,2159.29
2002-09-19,2019-09-15,2019-09-15,2143.49
2002-09-20,2019-09-15,2019-09-15,2160.06
2002-09-23,2019-09-15,2019-09-15,2150.75
2002-09-24,2019-09-15,2019-09-15,2134.77
2002-09-25,2019-09-15,2019-09-15,2123.66
2002-09-26,2019-09-15,2019-09-15,2148.94
2002-09-27,2019-09-15,2019-09-15,2124.51
2002-09-30,2019-09-15,2019-09-15,2116.43
2002-10-01,2019-09-15,2019-09-15,2110.3
2002-10-02,2019-09-15,2019-09-15,2083.28
2002-10-03,2019-09-15,2019-09-15,2081.41
2002-10-04,2019-09-15,2019-09-15,2045.19
2002-10-07,2019-09-15,2019-09-15,1988.95
2002-10-08,2019-09-15,2019-09-15,1964.88
2002-10-09,2019-09-15,2019-09-15,1902.99
2002-10-10,2019-09-15,2019-09-15,1953.23
2002-10-11,2019-09-15,2019-09-15,1991.51
2002-10-14,2019-09-15,2019-09-15,1963.43
2002-10-15,2019-09-15,2019-09-15,2008.39
2002-10-16,2019-09-15,2019-09-15,1988.31
2002-10-17,2019-09-15,2019-09-15,2015.35
2002-10-18,2019-09-15,2019-09-15,2008.5
2002-10-21,2019-09-15,2019-09-15,2000.87
2002-10-22,2019-09-15,2019-09-15,1968.45
2002-10-23,2019-09-15,2019-09-15,1965.3
2002-10-24,2019-09-15,2019-09-15,1989.67
2002-10-25,2019-09-15,2019-09-15,2018.92
2002-10-28,2019-09-15,2019-09-15,2007.41
2002-10-29,2019-09-15,2019-09-15,1990.67
2002-10-30,2019-09-15,2019-09-15,1994.99
2002-10-31,2019-09-15,2019-09-15,2002.83
2002-11-01,2019-09-15,2019-09-15,2019.81
2002-11-04,2019-09-15,2019-09-15,2047.06
2002-11-05,2019-09-15,2019-09-15,2053.74
2002-11-06,2019-09-15,2019-09-15,2072.2
2002-11-07,2019-09-15,2019-09-15,2061.11
2002-11-08,2019-09-15,2019-09-15,2048.68
2002-11-11,2019-09-15,2019-09-15,2031.99
2002-11-12,2019-09-15,2019-09-15,2054.93
2002-11-13,2019-09-15,2019-09-15,2035.37
2002-11-14,2019-09-15,2019-09-15,2072.98
2002-11-15,2019-09-15,2019-09-15,2066.55
2002-11-18,2019-09-15,2019-09-15,2059.69
2002-11-19,2019-09-15,2019-09-15,2060.41
2002-11-20,2019-09-15,2019-09-15,2069.29
2002-11-21,2019-09-15,2019-09-15,2076.56
2002-11-22,2019-09-15,2019-09-15,2088.66
2002-11-25,2019-09-15,2019-09-15,2086.85
2002-11-26,2019-09-15,2019-09-15,2083.07
2002-11-27,2019-09-15,2019-09-15,2102.17
2002-11-28,2019-09-15,2019-09-15,
2002-11-29,2019-09-15,2019-09-15,2098.58
2002-12-02,2019-09-15,2019-09-15,2121.05
2002-12-03,2019-09-15,2019-09-15,2114.24
2002-12-04,2019-09-15,2019-09-15,2108.41
2002-12-05,2019-09-15,2019-09-15,2109.24
2002-12-06,2019-09-15,2019-09-15,2106.33
2002-12-09,2019-09-15,2019-09-15,2117.7
2002-12-10,2019-09-15,2019-09-15,2110.94
2002-12-11,2019-09-15,2019-09-15,2106.91
2002-12-12,2019-09-15,2019-09-15,2108.63
2002-12-13,2019-09-15,2019-09-15,2097.59
2002-12-16,2019-09-15,2019-09-15,2117.51
2002-12-17,2019-09-15,2019-09-15,2097.6
2002-12-18,2019-09-15,2019-09-15,2085.47
2002-12-19,2019-09-15,2019-09-15,2083.61
2002-12-20,2019-09-15,2019-09-15,2092.96
2002-12-23,2019-09-15,2019-09-15,2107.74
2002-12-24,2019-09-15,2019-09-15,2111.6
2002-12-25,2019-09-15,2019-09-15,
2002-12-26,2019-09-15,2019-09-15,2109.6
2002-12-27,2019-09-15,2019-09-15,2108.78
2002-12-30,2019-09-15,2019-09-15,2124.36
2002-12-31,2019-09-15,2019-09-15,2127.06
2003-01-01,2019-09-15,2019-09-15,
2003-01-02,2019-09-15,2019-09-15,2137.67
2003-01-03,2019-09-15,2019-09-15,2155.2
2003-01-06,2019-09-15,2019-09-15,2177.72
2003-01-07,2019-09-15,2019-09-15,2145.78
2003-01-08,2019-09-15,2019-09-15,2123.74
2003-01-09,2019-09-15,2019-09-15,2127.6
2003-01-10,2019-09-15,2019-09-15,2108.54
2003-01-13,2019-09-15,2019-09-15,2098.25
2003-01-14,2019-09-15,2019-09-15,2099.64
2003-01-15,2019-09-15,2019-09-15,2093.99
2003-01-16,2019-09-15,2019-09-15,2071.14
2003-01-17,2019-09-15,2019-09-15,2049.95
2003-01-20,2019-09-15,2019-09-15,
2003-01-21,2019-09-15,2019-09-15,2042.72
2003-01-22,2019-09-15,2019-09-15,2042.84
2003-01-23,2019-09-15,2019-09-15,2048.91
2003-01-24,2019-09-15,2019-09-15,2028.85
2003-01-27,2019-09-15,2019-09-15,2021.38
2003-01-28,2019-09-15,2019-09-15,2027.04
2003-01-29,2019-09-15,2019-09-15,2046.14
2003-01-30,2019-09-15,2019-09-15,2032.8
2003-01-31,2019-09-15,2019-09-15,2065.14
2003-02-03,2019-09-15,2019-09-15,2054.56
2003-02-04,2019-09-15,2019-09-15,2061.85
2003-02-05,2019-09-15,2019-09-15,2062.96
2003-02-06,2019-09-15,2019-09-15,2064.78
2003-02-07,2019-09-15,2019-09-15,2049.03
2003-02-10,2019-09-15,2019-09-15,2066.79
2003-02-11,2019-09-15,2019-09-15,2046.19
2003-02-12,2019-09-15,2019-09-15,2034.92
2003-02-13,2019-09-15,2019-09-15,2039.17
2003-02-14,2019-09-15,2019-09-15,2030.96
2003-02-17,2019-09-15,2019-09-15,
2003-02-18,2019-09-15,2019-09-15,2056.74
2003-02-19,2019-09-15,2019-09-15,2070.33
2003-02-20,2019-09-15,2019-09-15,2073.86
2003-02-21,2019-09-15,2019-09-15,2093.05
2003-02-24,2019-09-15,2019-09-15,2074.75
2003-02-25,2019-09-15,2019-09-15,2095.54
2003-02-26,2019-09-15,2019-09-15,2085.89
2003-02-27,2019-09-15,2019-09-15,2101.46
2003-02-28,2019-09-15,2019-09-15,2102.74
2003-03-03,2019-09-15,2019-09-15,2105.14
2003-03-04,2019-09-15,2019-09-15,2090.05
2003-03-05,2019-09-15,2019-09-15,2093.83
2003-03-06,2019-09-15,2019-09-15,2083.45
2003-03-07,2019-09-15,2019-09-15,2083.45
2003-03-10,2019-09-15,2019-09-15,2062.01
2003-03-11,2019-09-15,2019-09-15,2060.56
2003-03-12,2019-09-15,2019-09-15,2056.71
2003-03-13,2019-09-15,2019-09-15,2078.22
2003-03-14,2019-09-15,2019-09-15,2069.99
2003-03-17,2019-09-15,2019-09-15,2113.55
2003-03-18,2019-09-15,2019-09-15,2120.04
2003-03-19,2019-09-15,2019-09-15,2143.67
2003-03-20,2019-09-15,2019-09-15,2166.42
2003-03-21,2019-09-15,2019-09-15,2203.1
2003-03-24,2019-09-15,2019-09-15,2149.36
2003-03-25,2019-09-15,2019-09-15,2174.1
2003-03-26,2019-09-15,2019-09-15,2184.08
2003-03-27,2019-09-15,2019-09-15,2175.87
2003-03-28,2019-09-15,2019-09-15,2170.32
2003-03-31,2019-09-15,2019-09-15,2153.93
2003-04-01,2019-09-15,2019-09-15,2199.4
2003-04-02,2019-09-15,2019-09-15,2220.98
2003-04-03,2019-09-15,2019-09-15,2211.52
2003-04-04,2019-09-15,2019-09-15,2193.5
2003-04-07,2019-09-15,2019-09-15,2217.67
2003-04-08,2019-09-15,2019-09-15,2206.29
2003-04-09,2019-09-15,2019-09-15,2211.18
2003-04-10,2019-09-15,2019-09-15,2201.74
2003-04-11,2019-09-15,2019-09-15,2191.7
2003-04-14,2019-09-15,2019-09-15,2221.38
2003-04-15,2019-09-15,2019-09-15,2230.83
2003-04-16,2019-09-15,2019-09-15,2236.77
2003-04-17,2019-09-15,2019-09-15,2251.71
2003-04-18,2019-09-15,2019-09-15,
2003-04-21,2019-09-15,2019-09-15,2267.16
2003-04-22,2019-09-15,2019-09-15,2290.75
2003-04-23,2019-09-15,2019-09-15,2296.99
2003-04-24,2019-09-15,2019-09-15,2272.08
2003-04-25,2019-09-15,2019-09-15,2256.21
2003-04-28,2019-09-15,2019-09-15,2251.82
2003-04-29,2019-09-15,2019-09-15,2257.28
2003-04-30,2019-09-15,2019-09-15,2236.95
2003-05-01,2019-09-15,2019-09-15,2252.37
2003-05-02,2019-09-15,2019-09-15,2276.28
2003-05-05,2019-09-15,2019-09-15,2295.89
2003-05-06,2019-09-15,2019-09-15,2318.05
2003-05-07,2019-09-15,2019-09-15,2300.86
2003-05-08,2019-09-15,2019-09-15,2315.98
2003-05-09,2019-09-15,2019-09-15,2338.05
2003-05-12,2019-09-15,2019-09-15,2351.44
2003-05-13,2019-09-15,2019-09-15,2352.61
2003-05-14,2019-09-15,2019-09-15,2342.71
2003-05-15,2019-09-15,2019-09-15,2348.14
2003-05-16,2019-09-15,2019-09-15,2360.46
2003-05-19,2019-09-15,2019-09-15,2347.94
2003-05-20,2019-09-15,2019-09-15,2365.86
2003-05-21,2019-09-15,2019-09-15,2376.08
2003-05-22,2019-09-15,2019-09-15,2396.06
2003-05-23,2019-09-15,2019-09-15,2403.2
2003-05-26,2019-09-15,2019-09-15,
2003-05-27,2019-09-15,2019-09-15,2404.22
2003-05-28,2019-09-15,2019-09-15,2368.41
2003-05-29,2019-09-15,2019-09-15,2317.27
2003-05-30,2019-09-15,2019-09-15,2363.62
2003-06-02,2019-09-15,2019-09-15,2375.14
2003-06-03,2019-09-15,2019-09-15,2385.26
2003-06-04,2019-09-15,2019-09-15,2408.54
2003-06-05,2019-09-15,2019-09-15,2408.83
2003-06-06,2019-09-15,2019-09-15,2434.68
2003-06-09,2019-09-15,2019-09-15,2417.14
2003-06-10,2019-09-15,2019-09-15,2448.24
2003-06-11,2019-09-15,2019-09-15,2465.81
2003-06-12,2019-09-15,2019-09-15,2434.7
2003-06-13,2019-09-15,2019-09-15,2401.25
2003-06-16,2019-09-15,2019-09-15,2423.06
2003-06-17,2019-09-15,2019-09-15,2402.65
2003-06-18,2019-09-15,2019-09-15,2377.15
2003-06-19,2019-09-15,2019-09-15,2374.52
2003-06-20,2019-09-15,2019-09-15,2377.9
2003-06-23,2019-09-15,2019-09-15,2352.33
2003-06-24,2019-09-15,2019-09-15,2362.73
2003-06-25,2019-09-15,2019-09-15,2377.66
2003-06-26,2019-09-15,2019-09-15,2407.9
2003-06-27,2019-09-15,2019-09-15,2414.91
2003-06-30,2019-09-15,2019-09-15,2414.64
2003-07-01,2019-09-15,2019-09-15,2432.81
2003-07-02,2019-09-15,2019-09-15,2468.87
2003-07-03,2019-09-15,2019-09-15,2480.22
2003-07-04,2019-09-15,2019-09-15,
2003-07-07,2019-09-15,2019-09-15,2505.26
2003-07-08,2019-09-15,2019-09-15,2506.58
2003-07-09,2019-09-15,2019-09-15,2491.59
2003-07-10,2019-09-15,2019-09-15,2453.3
2003-07-11,2019-09-15,2019-09-15,2477.23
2003-07-14,2019-09-15,2019-09-15,2497.6
2003-07-15,2019-09-15,2019-09-15,2498.45
2003-07-16,2019-09-15,2019-09-15,2493.51
2003-07-17,2019-09-15,2019-09-15,2460.03
2003-07-18,2019-09-15,2019-09-15,2475.8
2003-07-21,2019-09-15,2019-09-15,2464.33
2003-07-22,2019-09-15,2019-09-15,2480.13
2003-07-23,2019-09-15,2019-09-15,2465.37
2003-07-24,2019-09-15,2019-09-15,2487.44
2003-07-25,2019-09-15,2019-09-15,2502.56
2003-07-28,2019-09-15,2019-09-15,2489.54
2003-07-29,2019-09-15,2019-09-15,2513.15
2003-07-30,2019-09-15,2019-09-15,2546.45
2003-07-31,2019-09-15,2019-09-15,2543.04
2003-08-01,2019-09-15,2019-09-15,2533.59
2003-08-04,2019-09-15,2019-09-15,2520.08
2003-08-05,2019-09-15,2019-09-15,2512.6
2003-08-06,2019-09-15,2019-09-15,2513.33
2003-08-07,2019-09-15,2019-09-15,2523.4
2003-08-08,2019-09-15,2019-09-15,2519.98
2003-08-11,2019-09-15,2019-09-15,2521.76
2003-08-12,2019-09-15,2019-09-15,2524.34
2003-08-13,2019-09-15,2019-09-15,2511.71
2003-08-14,2019-09-15,2019-09-15,2528.39
2003-08-15,2019-09-15,2019-09-15,2514.38
2003-08-18,2019-09-15,2019-09-15,2527.71
2003-08-19,2019-09-15,2019-09-15,2537.77
2003-08-20,2019-09-15,2019-09-15,2544.6
2003-08-21,2019-09-15,2019-09-15,2550.63
2003-08-22,2019-09-15,2019-09-15,2525.43
2003-08-25,2019-09-15,2019-09-15,2506.22
2003-08-26,2019-09-15,2019-09-15,2528.18
2003-08-27,2019-09-15,2019-09-15,2555.74
2003-08-28,2019-09-15,2019-09-15,2553.4
2003-08-29,2019-09-15,2019-09-15,2564.22
