rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd,stats_file
4,"(25, 20, 10)",2,139,52,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,55,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,67,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,68,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,57,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,53,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,36,34,21,10,3.38,0.21,4.02,13.59,-0.29,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,73,34,21,10,3.38,0.21,3.99,13.49,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,72,34,21,10,3.38,0.21,3.99,13.49,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,35,34,21,10,3.36,0.21,4.01,13.47,-0.29,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,15,34,21,1,4.16,0.14,3.22,13.4,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,32,34,21,10,3.33,0.21,4.02,13.39,-0.28,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,29,34,21,10,3.27,0.2,4.08,13.34,-0.26,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,31,34,21,10,3.32,0.21,4.01,13.31,-0.28,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,21,34,21,10,3.16,0.2,4.18,13.21,-0.24,W_nasdaq100_stats_2023.06.03.195301.csv
3,"(25, 20, 8)",9,139,7,34,16,8,2.09,0.09,6.29,13.15,-0.2,M_nasdaq100_stats_2023.06.04.140817.csv
4,"(25, 20, 10)",2,139,60,34,21,10,3.32,0.21,3.94,13.08,-0.33,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,61,34,21,10,3.32,0.21,3.94,13.08,-0.33,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,59,34,21,10,3.32,0.21,3.94,13.08,-0.33,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,28,34,21,10,3.17,0.2,4.07,12.9,-0.26,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(21, 20, 10)",9,139,80,85,47,4,6.36,0.17,2.02,12.85,-0.24,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 24, 10)",9,139,80,85,47,4,6.29,0.17,2.02,12.71,-0.25,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,25,34,21,10,3.11,0.2,4.07,12.66,-0.25,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,79,34,21,10,3.25,0.2,3.88,12.61,-0.34,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,85,34,21,10,3.25,0.2,3.88,12.61,-0.34,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 10)",9,139,7,34,16,8,2.53,0.18,4.92,12.45,-0.12,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,15,10,1,6.62,0.17,1.88,12.45,-0.3,W_nasdaq100_stats_2023.05.28.153347.csv
5,"(25, 20, 10)",2,139,15,34,21,10,2.53,0.17,4.92,12.45,-0.15,W_nasdaq100_stats_2023.06.03.200924.csv
4,"(25, 20, 10)",2,139,24,34,21,10,3.07,0.2,4.04,12.4,-0.25,W_nasdaq100_stats_2023.06.03.195301.csv
6,"(25, 20, 10)",2,139,9,34,21,10,2.81,0.11,4.36,12.25,-0.15,W_nasdaq100_stats_2023.06.04.115358.csv
4,"(25, 20, 10)",2,139,15,34,21,10,2.86,0.19,4.21,12.04,-0.22,W_nasdaq100_stats_2023.06.03.200519.csv
1,"(20, 20, 10)",9,139,80,85,47,4,6.12,0.16,1.96,12.0,-0.27,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,17,34,21,10,2.86,0.19,4.14,11.84,-0.21,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 5)",9,139,80,16,11,10,2.38,0.1,4.97,11.83,-0.2,M_nasdaq100_stats_2023.05.31.195141.csv
1,"(25, 20, 10)",2,139,15,34,21,10,5.95,0.16,1.97,11.72,-0.25,W_nasdaq100_stats_2023.06.04.120813.csv
1,"(25, 20, 10)",2,139,15,34,21,10,5.95,0.16,1.97,11.72,-0.25,W_nasdaq100_stats_2023.06.04.121818.csv
1,"(25, 20, 5)",9,139,80,190,40,4,6.43,0.17,1.82,11.7,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,20,34,21,10,2.88,0.19,4.02,11.58,-0.23,W_nasdaq100_stats_2023.06.03.200741.csv
4,"(25, 20, 10)",2,139,15,34,21,19,3.78,0.13,2.96,11.19,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,183,41,4,6.2,0.16,1.79,11.1,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,40,5,6.22,0.17,1.76,10.95,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 3)",9,139,4,34,16,8,2.02,0.09,5.31,10.73,-0.14,M_nasdaq100_stats_2023.06.04.141803.csv
3,"(25, 20, 3)",9,139,4,34,16,8,2.02,0.09,5.31,10.73,-0.14,M_nasdaq100_stats_2023.06.04.141546.csv
4,"(25, 20, 10)",2,139,19,34,21,10,2.71,0.18,3.93,10.65,-0.22,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,15,34,21,7,3.47,0.12,2.98,10.34,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
3,"(25, 20, 5)",9,139,4,34,16,8,1.77,0.08,5.79,10.25,-0.14,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,4,34,16,8,1.77,0.08,5.79,10.25,-0.14,M_nasdaq100_stats_2023.06.04.141100.csv
3,"(25, 20, 5)",9,139,6,34,16,8,1.9,0.09,5.3,10.07,-0.2,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,6,34,16,8,1.9,0.09,5.3,10.07,-0.2,M_nasdaq100_stats_2023.06.04.141100.csv
4,"(25, 20, 10)",2,139,13,34,21,10,2.42,0.17,4.07,9.85,-0.2,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 5)",9,139,80,64,44,40,3.21,0.2,3.01,9.66,-0.48,W_nasdaq100_stats_2023.06.02.121438.csv
1,"(25, 20, 5)",9,139,80,60,40,11,5.83,0.16,1.65,9.62,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,181,40,4,5.62,0.16,1.71,9.61,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,201,40,4,5.53,0.16,1.73,9.57,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 3)",9,139,5,34,16,8,1.93,0.09,4.93,9.51,-0.17,M_nasdaq100_stats_2023.06.04.141546.csv
3,"(25, 20, 3)",9,139,5,34,16,8,1.93,0.09,4.93,9.51,-0.17,M_nasdaq100_stats_2023.06.04.141803.csv
1,"(25, 20, 5)",9,139,80,85,41,5,5.65,0.16,1.68,9.49,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,60,40,9,5.55,0.16,1.61,8.94,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,7,34,21,10,2.65,0.11,3.33,8.82,-0.2,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 2)",9,139,80,34,16,8,2.63,0.18,3.29,8.65,-0.5,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,60,40,3,5.22,0.15,1.64,8.56,-0.33,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.182330.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.183444.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.174342.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.171752.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.180634.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.181501.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.172053.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.174017.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.183608.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.172941.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.185705.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.182801.csv
1,"(25, 20, 2)",9,139,100,34,16,8,1.05,1.36,7.69,8.07,-0.28,M_nasdaq100_stats_2023.06.03.175025.csv
1,"(25, 20, 5)",9,139,80,60,40,1,4.72,0.14,1.61,7.6,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 5)",9,139,2,34,16,8,1.17,0.06,6.31,7.38,-0.09,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 3)",9,139,3,34,16,8,1.35,0.07,5.36,7.24,-0.09,M_nasdaq100_stats_2023.06.04.141546.csv
3,"(25, 20, 5)",9,139,3,34,16,8,1.26,0.07,5.69,7.17,-0.09,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,1,34,16,8,0.98,0.06,7.14,7.0,-0.06,M_nasdaq100_stats_2023.06.04.141100.csv
3,"(25, 20, 5)",9,139,1,34,16,8,0.98,0.06,7.14,7.0,-0.06,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,5,34,16,8,1.42,0.07,4.9,6.96,-0.2,M_nasdaq100_stats_2023.06.04.141100.csv
3,"(25, 20, 5)",9,139,5,34,16,8,1.42,0.07,4.9,6.96,-0.2,M_nasdaq100_stats_2023.06.04.141304.csv
12,"(25, 20, 10)",9,139,15,34,16,8,1.08,0.13,6.35,6.86,-0.25,M_nasdaq100_stats_2023.06.04.072419.csv
3,"(25, 20, 3)",9,139,2,34,16,8,1.14,0.06,5.88,6.7,-0.09,M_nasdaq100_stats_2023.06.04.141546.csv
6,"(25, 20, 10)",2,139,7,34,21,10,1.76,0.08,3.68,6.48,-0.24,W_nasdaq100_stats_2023.06.04.115358.csv
3,"(25, 20, 8)",9,139,5,34,16,8,1.12,0.06,4.75,5.32,-0.15,M_nasdaq100_stats_2023.06.04.140817.csv
3,"(25, 20, 8)",9,139,4,34,16,8,1.04,0.06,4.81,5.0,-0.13,M_nasdaq100_stats_2023.06.04.140817.csv
3,"(25, 20, 10)",9,139,5,34,16,8,1.02,0.06,4.7,4.79,-0.15,M_nasdaq100_stats_2023.06.04.073557.csv
4,"(25, 20, 10)",2,139,5,34,21,10,1.67,0.08,2.87,4.79,-0.19,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,9,34,21,10,1.38,0.12,3.34,4.61,-0.19,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 5)",9,139,80,60,40,5,3.26,0.12,1.33,4.34,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,60,40,7,3.19,0.12,1.31,4.18,-0.35,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 8)",9,139,1,34,16,8,0.65,0.04,5.92,3.85,-0.06,M_nasdaq100_stats_2023.06.04.140817.csv
3,"(25, 20, 10)",9,139,1,34,16,8,0.59,0.04,6.1,3.6,-0.06,M_nasdaq100_stats_2023.06.04.073557.csv
3,"(25, 20, 10)",9,139,1,34,16,8,0.59,0.04,6.1,3.6,-0.06,M_nasdaq100_stats_2023.06.04.114917.csv
3,"(25, 20, 3)",9,139,1,34,16,8,0.71,0.04,4.85,3.44,-0.07,M_nasdaq100_stats_2023.06.04.141546.csv
3,"(25, 20, 3)",9,139,1,34,16,8,0.71,0.04,4.85,3.44,-0.07,M_nasdaq100_stats_2023.06.04.141803.csv
3,"(25, 20, 3)",9,139,1,34,16,8,0.71,0.04,4.85,3.44,-0.07,M_nasdaq100_stats_2023.06.04.142408.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.155625.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.163957.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.165119.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.161156.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.163631.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.164021.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.163023.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.153049.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.154930.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.154112.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.155244.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.152706.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.155925.csv
1,"(25, 20, 2)",9,139,100,34,16,8,0.47,0.58,7.28,3.42,-0.06,M_nasdaq100_stats_2023.06.03.153446.csv
1,"(25, 20, 10)",9,139,1,34,16,8,0.77,0.08,4.17,3.21,-0.06,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,221,40,4,2.46,0.1,1.22,3.0,-0.33,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,7,34,21,10,0.92,0.09,2.69,2.47,-0.2,W_nasdaq100_stats_2023.06.03.195301.csv
6,"(25, 20, 10)",2,139,5,34,21,10,0.85,0.05,2.7,2.3,-0.23,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,-1,34,16,8,0.47,0.11,4.12,1.94,-0.14,M_nasdaq100_stats_2023.06.03.141933.csv
1,"(25, 20, 5)",9,139,0,34,16,8,0.47,0.11,4.12,1.94,-0.14,M_nasdaq100_stats_2023.06.03.144024.csv
6,"(25, 20, 5)",2,139,100,34,21,10,0.58,0.06,2.74,1.59,-0.18,W_nasdaq100_stats_2023.06.03.130342.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.150143.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.141806.csv
6,"(25, 20, 5)",2,139,1000,34,21,10,0.58,0.06,2.74,1.59,-0.18,W_nasdaq100_stats_2023.06.03.140135.csv
1,"(25, 20, 5)",9,139,1000,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.141715.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.145920.csv
6,"(25, 20, 5)",2,139,80,34,21,10,0.58,0.06,2.74,1.59,-0.18,W_nasdaq100_stats_2023.06.03.125658.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.150826.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.144129.csv
6,"(25, 20, 5)",2,139,1000,34,21,10,0.58,0.06,2.74,1.59,-0.18,W_nasdaq100_stats_2023.06.03.130501.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.11,3.53,1.59,-0.18,M_nasdaq100_stats_2023.06.03.150628.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.1,3.49,1.57,-0.18,M_nasdaq100_stats_2023.06.03.151342.csv
1,"(25, 20, 5)",9,139,100,34,16,8,0.45,0.1,3.49,1.57,-0.18,M_nasdaq100_stats_2023.06.03.151843.csv
4,"(25, 20, 10)",2,139,5,34,21,10,0.59,0.06,2.15,1.27,-0.19,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.190155.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.191536.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.190602.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.185610.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.193451.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.191210.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.184324.csv
1,"(25, 20, 5)",9,139,80,85,47,4,0.59,0.04,1.56,0.92,-0.32,W_nasdaq100_stats_2023.05.31.185049.csv
6,"(25, 20, 10)",2,139,4,34,21,10,0.45,0.03,1.95,0.88,-0.21,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 2)",9,139,100,34,16,8,-0.21,-0.12,-3.13,0.66,-0.23,M_nasdaq100_stats_2023.06.03.152320.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.32,-0.05,-1.17,0.37,-0.34,W_nasdaq100_stats_2023.06.01.192618.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.32,-0.05,-1.17,0.37,-0.34,W_nasdaq100_stats_2023.06.01.194927.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.32,-0.05,-1.17,0.37,-0.34,W_nasdaq100_stats_2023.06.01.191623.csv
4,"(25, 20, 10)",2,139,1,34,21,10,-0.18,-0.02,-1.3,0.23,-0.24,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,1,34,21,10,-0.19,-0.02,-0.9,0.17,-0.25,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 10)",2,139,1,34,21,10,-0.13,-0.01,-1.04,0.14,-0.2,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.25,-0.02,-0.48,0.12,-0.38,W_nasdaq100_stats_2023.06.01.152555.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.25,-0.02,-0.48,0.12,-0.38,W_nasdaq100_stats_2023.06.01.151629.csv
1,"(25, 20, 5)",9,139,80,64,44,40,-0.25,-0.02,-0.48,0.12,-0.38,W_nasdaq100_stats_2023.06.01.114059.csv
1,"(25, 20, 5)",9,139,80,64,44,16,-0.06,-0.0,0.09,-0.01,-0.33,W_nasdaq100_stats_2023.06.01.113847.csv
1,"(25, 20, 5)",9,139,80,64,44,16,-0.06,-0.0,0.09,-0.01,-0.33,W_nasdaq100_stats_2023.06.01.113207.csv
6,"(25, 20, 5)",1,1,80,64,44,40,0.0,0.0,,,0.0,W_nasdaq100_stats_2023.06.02.160722.csv
